TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,86178,75,86,86D,863,0,NIEUIL L ESPOIR,Nieuil-l'Espoir,Nieuil-l'Espoir,8618,
COMA,86179,,,,,0,NOTRE DAME D OR,Notre-Dame-d'Or,Notre-Dame-d'Or,,86108
COM,86180,75,86,86D,863,0,NOUAILLE MAUPERTUIS,Nouaillé-Maupertuis,Nouaillé-Maupertuis,8618,
COM,86181,75,86,86D,861,0,NUEIL SOUS FAYE,Nueil-sous-Faye,Nueil-sous-Faye,8608,
COM,86182,75,86,86D,861,1,ORCHES,Orches,Orches,8603,
COM,86183,75,86,86D,861,4,ORMES,Ormes,Les Ormes,8603,
COM,86184,75,86,86D,861,1,OUZILLY,Ouzilly,Ouzilly,8602,
COMA,86185,,,,,1,OUZILLY VIGNOLLES,Ouzilly-Vignolles,Ouzilly-Vignolles,,86161
COM,86186,75,86,86D,861,1,OYRE,Oyré,Oyré,8603,
COM,86187,75,86,86D,862,0,PAIZAY LE SEC,Paizay-le-Sec,Paizay-le-Sec,8605,
COMD,86188,,,,,0,PAYRE,Payré,Payré,,86082
COM,86189,75,86,86D,862,0,PAYROUX,Payroux,Payroux,8606,
COM,86190,75,86,86D,862,0,PERSAC,Persac,Persac,8610,
COM,86191,75,86,86D,862,0,PINDRAY,Pindray,Pindray,8612,
COM,86192,75,86,86D,862,0,PLAISANCE,Plaisance,Plaisance,8612,
COM,86193,75,86,86D,861,0,PLEUMARTIN,Pleumartin,Pleumartin,8604,
COM,86194,75,86,86D,863,0,POITIERS,Poitiers,Poitiers,8699,
COM,86195,75,86,86D,861,0,PORT DE PILES,Port-de-Piles,Port-de-Piles,8603,
COM,86196,75,86,86D,861,0,POUANCAY,Pouançay,Pouançay,8608,
COM,86197,75,86,86D,861,0,POUANT,Pouant,Pouant,8608,
COM,86198,75,86,86D,863,0,POUILLE,Pouillé,Pouillé,8601,
COMA,86199,,,,,0,POUZIOUX,Pouzioux,Pouzioux,,86070
COM,86200,75,86,86D,862,0,PRESSAC,Pressac,Pressac,8606,
COM,86201,75,86,86D,861,0,PRINCAY,Prinçay,Prinçay,8608,
COM,86202,75,86,86D,863,3,PUYE,Puye,La Puye,8612,
COM,86203,75,86,86D,862,0,QUEAUX,Queaux,Queaux,8610,
COM,86204,75,86,86D,863,0,QUINCAY,Quinçay,Quinçay,8619,
COM,86205,75,86,86D,861,0,RANTON,Ranton,Ranton,8608,
COM,86206,75,86,86D,861,0,RASLAY,Raslay,Raslay,8608,
COM,86207,75,86,86D,861,3,ROCHE POSAY,Roche-Posay,La Roche-Posay,8604,
COMD,86208,,,,,2,ROCHEREAU,Rochereau,Le Rochereau,,86053
COM,86209,75,86,86D,863,0,ROCHES PREMARIE ANDILLE,Roches-Prémarie-Andillé,Roches-Prémarie-Andillé,8618,
COM,86210,75,86,86D,861,0,ROIFFE,Roiffé,Roiffé,8608,
COM,86211,75,86,86D,862,0,ROMAGNE,Romagne,Romagne,8609,
COMA,86212,,,,,0,ROSSAY,Rossay,Rossay,,86137
COM,86213,75,86,86D,863,0,ROUILLE,Rouillé,Rouillé,8609,
COM,86214,75,86,86D,863,0,SAINT BENOIT,Saint-Benoît,Saint-Benoît,8617,
COMA,86216,,,,,0,SAINT CHARTRES,Saint-Chartres,Saint-Chartres,,86161
COM,86217,75,86,86D,861,0,SAINT CHRISTOPHE,Saint-Christophe,Saint-Christophe,8603,
COM,86218,75,86,86D,861,0,SAINT CLAIR,Saint-Clair,Saint-Clair,8608,
COMD,86219,,,,,0,SAINT CYR,Saint-Cyr,Saint-Cyr,,86019
COM,86220,75,86,86D,862,0,SAINT GAUDENT,Saint-Gaudent,Saint-Gaudent,8606,
COM,86221,75,86,86D,861,0,SAINT GENEST D AMBIERE,Saint-Genest-d'Ambière,Saint-Genest-d'Ambière,8602,
COM,86222,75,86,86D,863,0,SAINT GEORGES LES BAILLARGEAUX,Saint-Georges-lès-Baillargeaux,Saint-Georges-lès-Baillargeaux,8607,
COM,86223,75,86,86D,862,0,SAINT GERMAIN,Saint-Germain,Saint-Germain,8612,
COM,86224,75,86,86D,861,0,SAINT GERVAIS LES TROIS CLOCHERS,Saint-Gervais-les-Trois-Clochers,Saint-Gervais-les-Trois-Clochers,8603,
COM,86225,75,86,86D,861,0,SAINT JEAN DE SAUVES,Saint-Jean-de-Sauves,Saint-Jean-de-Sauves,8608,
COM,86226,75,86,86D,863,0,SAINT JULIEN L ARS,Saint-Julien-l'Ars,Saint-Julien-l'Ars,8601,
COM,86227,75,86,86D,861,0,SAINT LAON,Saint-Laon,Saint-Laon,8608,
COM,86228,75,86,86D,862,0,SAINT LAURENT DE JOURDES,Saint-Laurent-de-Jourdes,Saint-Laurent-de-Jourdes,8610,
COM,86229,75,86,86D,861,0,SAINT LEGER DE MONTBRILLAIS,Saint-Léger-de-Montbrillais,Saint-Léger-de-Montbrillais,8608,
COM,86230,75,86,86D,862,0,SAINT LEOMER,Saint-Léomer,Saint-Léomer,8612,
COM,86231,75,86,86D,862,0,SAINT MACOUX,Saint-Macoux,Saint-Macoux,8606,
COM,86233,75,86,86D,862,0,VALDIVIENNE,Valdivienne,Valdivienne,8605,
COM,86234,75,86,86D,862,0,SAINT MARTIN L ARS,Saint-Martin-l'Ars,Saint-Martin-l'Ars,8606,
COM,86235,75,86,86D,862,0,SAINT MAURICE LA CLOUERE,Saint-Maurice-la-Clouère,Saint-Maurice-la-Clouère,8610,
COM,86236,75,86,86D,862,0,SAINT PIERRE DE MAILLE,Saint-Pierre-de-Maillé,Saint-Pierre-de-Maillé,8612,
COM,86237,75,86,86D,862,0,SAINT PIERRE D EXIDEUIL,Saint-Pierre-d'Exideuil,Saint-Pierre-d'Exideuil,8606,
COM,86239,75,86,86D,863,0,SAINTE RADEGONDE,Sainte-Radégonde,Sainte-Radégonde,8605,
COM,86241,75,86,86D,861,0,SAINT REMY SUR CREUSE,Saint-Rémy-sur-Creuse,Saint-Rémy-sur-Creuse,8603,
COM,86242,75,86,86D,862,0,SAINT ROMAIN,Saint-Romain,Saint-Romain,8606,
COM,86244,75,86,86D,863,0,SAINT SAUVANT,Saint-Sauvant,Saint-Sauvant,8609,
COM,86245,75,86,86D,861,0,SENILLE SAINT SAUVEUR,Senillé-Saint-Sauveur,Senillé-Saint-Sauveur,8604,
COMD,86245,,,,,0,SAINT SAUVEUR,Saint-Sauveur,Saint-Sauveur,,86245
COM,86246,75,86,86D,862,0,SAINT SAVIN,Saint-Savin,Saint-Savin,8612,
COM,86247,75,86,86D,862,0,SAINT SAVIOL,Saint-Saviol,Saint-Saviol,8606,
COM,86248,75,86,86D,862,0,SAINT SECONDIN,Saint-Secondin,Saint-Secondin,8610,
COM,86249,75,86,86D,861,0,SAIRES,Saires,Saires,8608,
COM,86250,75,86,86D,861,0,SAIX,Saix,Saix,8608,
COM,86252,75,86,86D,861,0,SAMMARCOLLES,Sammarçolles,Sammarçolles,8608,
COM,86253,75,86,86D,863,0,SANXAY,Sanxay,Sanxay,8609,
COM,86254,75,86,86D,862,0,SAULGE,Saulgé,Saulgé,8612,
COM,86255,75,86,86D,862,0,SAVIGNE,Savigné,Savigné,8606,
COM,86256,75,86,86D,863,0,SAVIGNY LEVESCAULT,Savigny-Lévescault,Savigny-Lévescault,8601,
COM,86257,75,86,86D,861,0,SAVIGNY SOUS FAYE,Savigny-sous-Faye,Savigny-sous-Faye,8603,
COM,86258,75,86,86D,861,0,SCORBE CLAIRVAUX,Scorbé-Clairvaux,Scorbé-Clairvaux,8602,
COMD,86259,,,,,0,SENILLE,Senillé,Senillé,,86245
COM,86260,75,86,86D,861,0,SERIGNY,Sérigny,Sérigny,8603,
COM,86261,75,86,86D,863,0,SEVRES ANXAUMONT,Sèvres-Anxaumont,Sèvres-Anxaumont,8601,
COM,86262,75,86,86D,862,0,SILLARS,Sillars,Sillars,8610,
COM,86263,75,86,86D,863,0,SMARVES,Smarves,Smarves,8618,
COM,86264,75,86,86D,862,0,SOMMIERES DU CLAIN,Sommières-du-Clain,Sommières-du-Clain,8606,
COM,86265,75,86,86D,861,0,SOSSAIS,Sossais,Sossais,8603,
COM,86266,75,86,86D,862,0,SURIN,Surin,Surin,8606,
COMA,86267,,,,,0,TARGE,Targé,Targé,,86066
COM,86268,75,86,86D,863,0,TERCE,Tercé,Tercé,8601,
COM,86269,75,86,86D,861,0,TERNAY,Ternay,Ternay,8608,
COM,86270,75,86,86D,862,0,THOLLET,Thollet,Thollet,8612,
COM,86271,75,86,86D,863,0,THURAGEAU,Thurageau,Thurageau,8611,
COM,86272,75,86,86D,861,0,THURE,Thuré,Thuré,8602,
COM,86273,75,86,86D,862,3,TRIMOUILLE,Trimouille,La Trimouille,8612,
COM,86274,75,86,86D,861,4,TROIS MOUTIERS,Trois-Moutiers,Les Trois-Moutiers,8608,
COM,86275,75,86,86D,861,1,USSEAU,Usseau,Usseau,8603,
COM,86276,75,86,86D,862,1,USSON DU POITOU,Usson-du-Poitou,Usson-du-Poitou,8610,
COMD,86277,,,,,0,VARENNES,Varennes,Varennes,,86281
COMD,86278,,,,,0,VAUX,Vaux,Vaux,,86082
COM,86279,75,86,86D,861,0,VAUX SUR VIENNE,Vaux-sur-Vienne,Vaux-sur-Vienne,8603,
COM,86280,75,86,86D,861,0,VELLECHES,Vellèches,Vellèches,8603,
COM,86281,75,86,86D,863,0,SAINT MARTIN LA PALLU,Saint-Martin-la-Pallu,Saint-Martin-la-Pallu,8607,
COMD,86281,,,,,0,VENDEUVRE DU POITOU,Vendeuvre-du-Poitou,Vendeuvre-du-Poitou,,86281
COMA,86283,,,,,0,VERGER SUR DIVE,Verger-sur-Dive,Verger-sur-Dive,,86108
COM,86284,75,86,86D,863,0,VERNON,Vernon,Vernon,8618,
COM,86285,75,86,86D,862,0,VERRIERES,Verrières,Verrières,8610,
COM,86286,75,86,86D,861,0,VERRUE,Verrue,Verrue,8608,
COM,86287,75,86,86D,861,0,VEZIERES,Vézières,Vézières,8608,
COM,86288,75,86,86D,861,0,VICQ SUR GARTEMPE,Vicq-sur-Gartempe,Vicq-sur-Gartempe,8604,
COM,86289,75,86,86D,862,2,VIGEANT,Vigeant,Le Vigeant,8610,
COM,86290,75,86,86D,863,3,VILLEDIEU DU CLAIN,Villedieu-du-Clain,La Villedieu-du-Clain,8618,
COM,86291,75,86,86D,862,0,VILLEMORT,Villemort,Villemort,8612,
COM,86292,75,86,86D,863,0,VILLIERS,Villiers,Villiers,8611,
COM,86293,75,86,86D,863,0,VIVONNE,Vivonne,Vivonne,8618,
COM,86294,75,86,86D,863,0,VOUILLE,Vouillé,Vouillé,8619,
COM,86295,75,86,86D,862,0,VOULEME,Voulême,Voulême,8606,
COM,86296,75,86,86D,862,0,VOULON,Voulon,Voulon,8609,
COM,86297,75,86,86D,863,0,VOUNEUIL SOUS BIARD,Vouneuil-sous-Biard,Vouneuil-sous-Biard,8619,
COM,86298,75,86,86D,861,0,VOUNEUIL SUR VIENNE,Vouneuil-sur-Vienne,Vouneuil-sur-Vienne,8605,
COM,86299,75,86,86D,863,0,VOUZAILLES,Vouzailles,Vouzailles,8611,
COM,86300,75,86,86D,863,1,YVERSAY,Yversay,Yversay,8611,
COM,87001,75,87,87D,872,1,AIXE SUR VIENNE,Aixe-sur-Vienne,Aixe-sur-Vienne,8701,
COM,87002,75,87,87D,872,1,AMBAZAC,Ambazac,Ambazac,8702,
COM,87003,75,87,87D,871,1,ARNAC LA POSTE,Arnac-la-Poste,Arnac-la-Poste,8704,
COM,87004,75,87,87D,872,1,AUGNE,Augne,Augne,8707,
COM,87005,75,87,87D,872,1,AUREIL,Aureil,Aureil,8720,
COM,87006,75,87,87D,871,1,AZAT LE RIS,Azat-le-Ris,Azat-le-Ris,8704,
COM,87007,75,87,87D,871,0,BALLEDENT,Balledent,Balledent,8704,
COM,87008,75,87,87D,871,3,BAZEUGE,Bazeuge,La Bazeuge,8704,
COM,87009,75,87,87D,872,0,BEAUMONT DU LAC,Beaumont-du-Lac,Beaumont-du-Lac,8707,
COM,87011,75,87,87D,871,0,BELLAC,Bellac,Bellac,8703,
COM,87012,75,87,87D,871,0,BERNEUIL,Berneuil,Berneuil,8703,
COM,87013,75,87,87D,872,0,BERSAC SUR RIVALIER,Bersac-sur-Rivalier,Bersac-sur-Rivalier,8702,
COM,87014,75,87,87D,871,0,BESSINES SUR GARTEMPE,Bessines-sur-Gartempe,Bessines-sur-Gartempe,8702,
COM,87015,75,87,87D,872,0,BEYNAC,Beynac,Beynac,8701,
COM,87016,75,87,87D,872,4,BILLANGES,Billanges,Les Billanges,8702,
COM,87017,75,87,87D,871,0,BLANZAC,Blanzac,Blanzac,8703,
COM,87018,75,87,87D,871,0,BLOND,Blond,Blond,8703,
COM,87019,75,87,87D,872,0,BOISSEUIL,Boisseuil,Boisseuil,8705,
COM,87020,75,87,87D,872,0,BONNAC LA COTE,Bonnac-la-Côte,Bonnac-la-Côte,8702,
COM,87021,75,87,87D,872,0,BOSMIE L AIGUILLE,Bosmie-l'Aiguille,Bosmie-l'Aiguille,8701,
COM,87022,75,87,87D,871,0,BREUILAUFA,Breuilaufa,Breuilaufa,8703,
COM,87023,75,87,87D,871,2,BUIS,Buis,Le Buis,8703,
COM,87024,75,87,87D,872,0,BUJALEUF,Bujaleuf,Bujaleuf,8707,
COM,87025,75,87,87D,872,0,BURGNAC,Burgnac,Burgnac,8701,
COMD,87026,,,,,0,BUSSIERE BOFFY,Bussière-Boffy,Bussière-Boffy,,87097
COM,87027,75,87,87D,872,0,BUSSIERE GALANT,Bussière-Galant,Bussière-Galant,8721,
COM,87028,75,87,87D,871,0,VAL D OIRE ET GARTEMPE,Val-d'Oire-et-Gartempe,Val-d'Oire-et-Gartempe,8704,
COMD,87028,,,,,0,BUSSIERE POITEVINE,Bussière-Poitevine,Bussière-Poitevine,,87028
COM,87029,75,87,87D,872,4,CARS,Cars,Les Cars,8721,
COM,87030,75,87,87D,873,0,CHAILLAC SUR VIENNE,Chaillac-sur-Vienne,Chaillac-sur-Vienne,8719,
COM,87031,75,87,87D,872,2,CHALARD,Chalard,Le Chalard,8721,
COM,87032,75,87,87D,872,0,CHALUS,Châlus,Châlus,8721,
COM,87033,75,87,87D,871,0,CHAMBORET,Chamboret,Chamboret,8703,
COM,87034,75,87,87D,873,0,CHAMPAGNAC LA RIVIERE,Champagnac-la-Rivière,Champagnac-la-Rivière,8718,
COM,87035,75,87,87D,872,0,CHAMPNETERY,Champnétery,Champnétery,8720,
COM,87036,75,87,87D,873,0,CHAMPSAC,Champsac,Champsac,8718,
COM,87037,75,87,87D,873,3,CHAPELLE MONTBRANDEIX,Chapelle-Montbrandeix,La Chapelle-Montbrandeix,8718,
COM,87038,75,87,87D,872,0,CHAPTELAT,Chaptelat,Chaptelat,8706,
COM,87039,75,87,87D,872,0,CHATEAU CHERVIX,Château-Chervix,Château-Chervix,8707,
COM,87040,75,87,87D,872,0,CHATEAUNEUF LA FORET,Châteauneuf-la-Forêt,Châteauneuf-la-Forêt,8707,
COM,87041,75,87,87D,871,0,CHATEAUPONSAC,Châteauponsac,Châteauponsac,8704,
COM,87042,75,87,87D,872,2,CHATENET EN DOGNON,Châtenet-en-Dognon,Le Châtenet-en-Dognon,8720,
COM,87043,75,87,87D,872,0,CHEISSOUX,Cheissoux,Cheissoux,8707,
COM,87044,75,87,87D,873,0,CHERONNAC,Chéronnac,Chéronnac,8718,
COM,87045,75,87,87D,871,0,CIEUX,Cieux,Cieux,8703,
COM,87046,75,87,87D,873,0,COGNAC LA FORET,Cognac-la-Forêt,Cognac-la-Forêt,8718,
COM,87047,75,87,87D,871,0,COMPREIGNAC,Compreignac,Compreignac,8703,
COM,87048,75,87,87D,872,0,CONDAT SUR VIENNE,Condat-sur-Vienne,Condat-sur-Vienne,8705,
COM,87049,75,87,87D,872,0,COUSSAC BONNEVAL,Coussac-Bonneval,Coussac-Bonneval,8707,
COM,87050,75,87,87D,872,0,COUZEIX,Couzeix,Couzeix,8706,
COM,87051,75,87,87D,872,3,CROISILLE SUR BRIANCE,Croisille-sur-Briance,La Croisille-sur-Briance,8707,
COM,87052,75,87,87D,871,3,CROIX SUR GARTEMPE,Croix-sur-Gartempe,La Croix-sur-Gartempe,8704,
COM,87053,75,87,87D,871,0,CROMAC,Cromac,Cromac,8704,
COM,87054,75,87,87D,873,0,CUSSAC,Cussac,Cussac,8718,
COMD,87055,,,,,0,DARNAC,Darnac,Darnac,,87028
COM,87056,75,87,87D,871,0,DINSAC,Dinsac,Dinsac,8704,
COM,87057,75,87,87D,871,0,DOMPIERRE LES EGLISES,Dompierre-les-Églises,Dompierre-les-Églises,8704,
COM,87058,75,87,87D,872,0,DOMPS,Domps,Domps,8707,
COM,87059,75,87,87D,871,2,DORAT,Dorat,Le Dorat,8704,
COM,87060,75,87,87D,873,0,DOURNAZAC,Dournazac,Dournazac,8718,
COM,87061,75,87,87D,871,0,DROUX,Droux,Droux,8704,
COM,87062,75,87,87D,872,1,EYBOULEUF,Eybouleuf,Eybouleuf,8720,
COM,87063,75,87,87D,872,1,EYJEAUX,Eyjeaux,Eyjeaux,8705,
COM,87064,75,87,87D,872,1,EYMOUTIERS,Eymoutiers,Eymoutiers,8707,
COM,87065,75,87,87D,872,0,FEYTIAT,Feytiat,Feytiat,8717,
COM,87066,75,87,87D,872,0,FLAVIGNAC,Flavignac,Flavignac,8721,
COM,87067,75,87,87D,871,0,FOLLES,Folles,Folles,8702,
COM,87068,75,87,87D,871,0,FROMENTAL,Fromental,Fromental,8702,
COM,87069,75,87,87D,871,0,GAJOUBERT,Gajoubert,Gajoubert,8703,
COM,87070,75,87,87D,872,3,GENEYTOUSE,Geneytouse,La Geneytouse,8720,
COM,87071,75,87,87D,872,0,GLANDON,Glandon,Glandon,8721,
COM,87072,75,87,87D,872,0,GLANGES,Glanges,Glanges,8707,
COM,87073,75,87,87D,873,0,GORRE,Gorre,Gorre,8718,
COM,87074,75,87,87D,871,4,GRANDS CHEZEAUX,Grands-Chézeaux,Les Grands-Chézeaux,8704,
COM,87075,75,87,87D,872,1,ISLE,Isle,Isle,8716,
COM,87076,75,87,87D,872,0,JABREILLES LES BORDES,Jabreilles-les-Bordes,Jabreilles-les-Bordes,8702,
COM,87077,75,87,87D,872,0,JANAILHAC,Janailhac,Janailhac,8721,
COM,87078,75,87,87D,873,0,JAVERDAT,Javerdat,Javerdat,8719,
COM,87079,75,87,87D,872,3,JONCHERE SAINT MAURICE,Jonchère-Saint-Maurice,La Jonchère-Saint-Maurice,8702,
COM,87080,75,87,87D,871,0,JOUAC,Jouac,Jouac,8704,
COM,87081,75,87,87D,872,0,JOURGNAC,Jourgnac,Jourgnac,8701,
COM,87082,75,87,87D,872,0,LADIGNAC LE LONG,Ladignac-le-Long,Ladignac-le-Long,8721,
COM,87083,75,87,87D,872,0,LAURIERE,Laurière,Laurière,8702,
COM,87084,75,87,87D,872,0,LAVIGNAC,Lavignac,Lavignac,8721,
COM,87085,75,87,87D,872,0,LIMOGES,Limoges,Limoges,8799,
COM,87086,75,87,87D,872,0,LINARDS,Linards,Linards,8707,
COM,87087,75,87,87D,871,0,LUSSAC LES EGLISES,Lussac-les-Églises,Lussac-les-Églises,8704,
COM,87088,75,87,87D,872,0,MAGNAC BOURG,Magnac-Bourg,Magnac-Bourg,8707,
COM,87089,75,87,87D,871,0,MAGNAC LAVAL,Magnac-Laval,Magnac-Laval,8704,
COM,87090,75,87,87D,871,0,MAILHAC SUR BENAIZE,Mailhac-sur-Benaize,Mailhac-sur-Benaize,8704,
COM,87091,75,87,87D,873,0,MAISONNAIS SUR TARDOIRE,Maisonnais-sur-Tardoire,Maisonnais-sur-Tardoire,8718,
COM,87092,75,87,87D,873,0,MARVAL,Marval,Marval,8718,
COM,87093,75,87,87D,872,0,MASLEON,Masléon,Masléon,8707,
COM,87094,75,87,87D,872,0,MEILHAC,Meilhac,Meilhac,8721,
COM,87095,75,87,87D,872,0,MEUZAC,Meuzac,Meuzac,8707,
COM,87096,75,87,87D,872,3,MEYZE,Meyze,La Meyze,8721,
COM,87097,75,87,87D,871,0,VAL D ISSOIRE,Val d'Issoire,Val d'Issoire,8703,
COMD,87097,,,,,0,MEZIERES SUR ISSOIRE,Mézières-sur-Issoire,Mézières-sur-Issoire,,87097
COMA,87098,,,,,0,MILHAGUET,Milhaguet,Milhaguet,,87092
COM,87099,75,87,87D,872,0,MOISSANNES,Moissannes,Moissannes,8720,
COM,87100,75,87,87D,871,0,MONTROL SENARD,Montrol-Sénard,Montrol-Sénard,8703,
COM,87101,75,87,87D,871,0,MORTEMART,Mortemart,Mortemart,8703,
COM,87103,75,87,87D,871,0,NANTIAT,Nantiat,Nantiat,8703,
COM,87104,75,87,87D,872,0,NEDDE,Nedde,Nedde,8707,
COM,87105,75,87,87D,872,0,NEUVIC ENTIER,Neuvic-Entier,Neuvic-Entier,8707,
COM,87106,75,87,87D,872,0,NEXON,Nexon,Nexon,8721,
COM,87107,75,87,87D,872,0,NIEUL,Nieul,Nieul,8706,
COM,87108,75,87,87D,871,0,NOUIC,Nouic,Nouic,8703,
COM,87109,75,87,87D,871,1,ORADOUR SAINT GENEST,Oradour-Saint-Genest,Oradour-Saint-Genest,8704,
COM,87110,75,87,87D,873,1,ORADOUR SUR GLANE,Oradour-sur-Glane,Oradour-sur-Glane,8719,
COM,87111,75,87,87D,873,1,ORADOUR SUR VAYRES,Oradour-sur-Vayres,Oradour-sur-Vayres,8718,
COM,87112,75,87,87D,872,0,PAGEAS,Pageas,Pageas,8721,
COM,87113,75,87,87D,872,2,PALAIS SUR VIENNE,Palais-sur-Vienne,Le Palais-sur-Vienne,8712,
COM,87114,75,87,87D,872,0,PANAZOL,Panazol,Panazol,8717,
COM,87115,75,87,87D,873,0,PENSOL,Pensol,Pensol,8718,
COM,87116,75,87,87D,871,0,PEYRAT DE BELLAC,Peyrat-de-Bellac,Peyrat-de-Bellac,8703,
COM,87117,75,87,87D,872,0,PEYRAT LE CHATEAU,Peyrat-le-Château,Peyrat-le-Château,8707,
COM,87118,75,87,87D,872,0,PEYRILHAC,Peyrilhac,Peyrilhac,8706,
COM,87119,75,87,87D,872,0,PIERRE BUFFIERE,Pierre-Buffière,Pierre-Buffière,8705,
COM,87120,75,87,87D,872,3,PORCHERIE,Porcherie,La Porcherie,8707,
COM,87121,75,87,87D,871,0,RANCON,Rancon,Rancon,8704,
COM,87122,75,87,87D,871,0,RAZES,Razès,Razès,8702,
COM,87123,75,87,87D,872,0,REMPNAT,Rempnat,Rempnat,8707,
COM,87124,75,87,87D,872,0,RILHAC LASTOURS,Rilhac-Lastours,Rilhac-Lastours,8721,
COM,87125,75,87,87D,872,0,RILHAC RANCON,Rilhac-Rancon,Rilhac-Rancon,8712,
COM,87126,75,87,87D,873,0,ROCHECHOUART,Rochechouart,Rochechouart,8718,
COM,87127,75,87,87D,872,3,ROCHE L ABEILLE,Roche-l'Abeille,La Roche-l'Abeille,8721,
COM,87128,75,87,87D,871,0,SAINT PARDOUX LE LAC,Saint-Pardoux-le-Lac,Saint-Pardoux-le-Lac,8703,
COMD,87128,,,,,0,ROUSSAC,Roussac,Roussac,,87128
COM,87129,75,87,87D,872,0,ROYERES,Royères,Royères,8720,
COM,87130,75,87,87D,872,0,ROZIERS SAINT GEORGES,Roziers-Saint-Georges,Roziers-Saint-Georges,8707,
COM,87131,75,87,87D,873,0,SAILLAT SUR VIENNE,Saillat-sur-Vienne,Saillat-sur-Vienne,8719,
COM,87132,75,87,87D,872,0,SAINT AMAND LE PETIT,Saint-Amand-le-Petit,Saint-Amand-le-Petit,8707,
COM,87133,75,87,87D,871,0,SAINT AMAND MAGNAZEIX,Saint-Amand-Magnazeix,Saint-Amand-Magnazeix,8704,
COM,87134,75,87,87D,872,0,SAINTE ANNE SAINT PRIEST,Sainte-Anne-Saint-Priest,Sainte-Anne-Saint-Priest,8707,
COM,87135,75,87,87D,873,0,SAINT AUVENT,Saint-Auvent,Saint-Auvent,8718,
COMD,87136,,,,,0,SAINT BARBANT,Saint-Barbant,Saint-Barbant,,87028
COM,87137,75,87,87D,873,0,SAINT BAZILE,Saint-Bazile,Saint-Bazile,8718,
COM,87138,75,87,87D,872,0,SAINT BONNET BRIANCE,Saint-Bonnet-Briance,Saint-Bonnet-Briance,8705,
COM,87139,75,87,87D,871,0,SAINT BONNET DE BELLAC,Saint-Bonnet-de-Bellac,Saint-Bonnet-de-Bellac,8703,
COM,87140,75,87,87D,873,0,SAINT BRICE SUR VIENNE,Saint-Brice-sur-Vienne,Saint-Brice-sur-Vienne,8719,
COM,87141,75,87,87D,873,0,SAINT CYR,Saint-Cyr,Saint-Cyr,8718,
COM,87142,75,87,87D,872,0,SAINT DENIS DES MURS,Saint-Denis-des-Murs,Saint-Denis-des-Murs,8720,
COM,87143,75,87,87D,872,0,SAINT GENCE,Saint-Gence,Saint-Gence,8706,
COM,87144,75,87,87D,872,0,SAINT GENEST SUR ROSELLE,Saint-Genest-sur-Roselle,Saint-Genest-sur-Roselle,8705,
COM,87145,75,87,87D,871,0,SAINT GEORGES LES LANDES,Saint-Georges-les-Landes,Saint-Georges-les-Landes,8704,
COM,87146,75,87,87D,872,0,SAINT GERMAIN LES BELLES,Saint-Germain-les-Belles,Saint-Germain-les-Belles,8707,
COM,87147,75,87,87D,872,0,SAINT GILLES LES FORETS,Saint-Gilles-les-Forêts,Saint-Gilles-les-Forêts,8707,
COM,87148,75,87,87D,872,0,SAINT HILAIRE BONNEVAL,Saint-Hilaire-Bonneval,Saint-Hilaire-Bonneval,8705,
COM,87149,75,87,87D,871,0,SAINT HILAIRE LA TREILLE,Saint-Hilaire-la-Treille,Saint-Hilaire-la-Treille,8704,
COM,87150,75,87,87D,872,0,SAINT HILAIRE LES PLACES,Saint-Hilaire-les-Places,Saint-Hilaire-les-Places,8721,
COM,87151,75,87,87D,872,0,SAINT JEAN LIGOURE,Saint-Jean-Ligoure,Saint-Jean-Ligoure,8705,
COM,87152,75,87,87D,872,0,SAINT JOUVENT,Saint-Jouvent,Saint-Jouvent,8706,
COM,87153,75,87,87D,872,0,SAINT JULIEN LE PETIT,Saint-Julien-le-Petit,Saint-Julien-le-Petit,8707,
COM,87154,75,87,87D,873,0,SAINT JUNIEN,Saint-Junien,Saint-Junien,8719,
COM,87155,75,87,87D,871,0,SAINT JUNIEN LES COMBES,Saint-Junien-les-Combes,Saint-Junien-les-Combes,8703,
COM,87156,75,87,87D,872,0,SAINT JUST LE MARTEL,Saint-Just-le-Martel,Saint-Just-le-Martel,8720,
COM,87157,75,87,87D,872,0,SAINT LAURENT LES EGLISES,Saint-Laurent-les-Églises,Saint-Laurent-les-Églises,8702,
COM,87158,75,87,87D,873,0,SAINT LAURENT SUR GORRE,Saint-Laurent-sur-Gorre,Saint-Laurent-sur-Gorre,8718,
COM,87159,75,87,87D,872,0,SAINT LEGER LA MONTAGNE,Saint-Léger-la-Montagne,Saint-Léger-la-Montagne,8702,
COM,87160,75,87,87D,871,0,SAINT LEGER MAGNAZEIX,Saint-Léger-Magnazeix,Saint-Léger-Magnazeix,8704,
COM,87161,75,87,87D,872,0,SAINT LEONARD DE NOBLAT,Saint-Léonard-de-Noblat,Saint-Léonard-de-Noblat,8720,
COM,87162,75,87,87D,873,0,SAINTE MARIE DE VAUX,Sainte-Marie-de-Vaux,Sainte-Marie-de-Vaux,8718,
COM,87163,75,87,87D,871,0,SAINT MARTIAL SUR ISOP,Saint-Martial-sur-Isop,Saint-Martial-sur-Isop,8703,
COM,87164,75,87,87D,873,0,SAINT MARTIN DE JUSSAC,Saint-Martin-de-Jussac,Saint-Martin-de-Jussac,8719,
